"Start.station.number","starthour","freq.x","freq.y"
31702,12,11,14
31702,13,12,9
31702,14,10,8
31702,15,9,10
31702,16,8,13
31702,17,9,15
31702,18,18,5
31702,19,5,8
31702,20,9,8
31702,21,7,11
31702,22,3,6
31702,23,1,5
31703,0,9,7
31703,1,1,5
31703,2,4,1
31703,3,3,2
31703,6,8,2
31703,7,11,22
31703,8,5,9
31703,9,14,28
31703,10,19,25
31703,11,21,31
31703,12,35,31
31703,13,45,36
31703,14,39,31
31703,15,49,27
31703,16,62,36
31703,17,42,35
31703,18,49,31
31703,19,49,34
31703,20,54,43
31703,21,27,42
31703,22,16,20
31703,23,21,28
31704,0,1,1
31704,2,3,4
31704,4,1,1
31704,5,35,NA
31704,7,5,4
31704,8,11,1
31704,9,13,6
31704,10,11,4
31704,11,12,8
31704,12,15,18
31704,13,27,32
31704,14,38,27
31704,15,40,29
31704,16,28,34
31704,17,19,30
31704,18,18,21
31704,19,19,35
31704,20,7,32
31704,21,14,32
31704,22,8,14
31704,23,4,8
31705,0,2,6
31705,2,1,2
31705,7,6,8
31705,8,6,8
31705,9,3,9
31705,10,11,10
31705,11,4,7
31705,12,11,17
31705,13,7,15
31705,14,11,18
31705,15,19,24
31705,16,19,21
31705,17,31,22
31705,18,18,29
31705,19,14,38
31705,20,41,53
31705,21,42,30
31705,22,16,15
31705,23,5,9
31706,1,1,NA
31706,5,4,NA
31706,6,8,1
31706,7,26,2
31706,8,50,7
31706,9,14,7
31706,10,20,8
31706,11,22,14
31706,12,18,8
31706,13,26,9
31706,14,71,5
31706,15,18,8
31706,16,25,10
31706,17,11,30
31706,18,11,45
31706,19,11,6
31706,20,13,6
31706,21,6,3
31706,22,1,1
31706,23,3,NA
31707,0,13,3
31707,1,1,NA
31707,2,1,1
31707,3,1,2
31707,4,8,1
31707,5,54,1
31707,6,90,5
31707,7,9,12
31707,8,19,10
31707,9,13,62
31707,10,15,10
31707,11,15,37
31707,12,12,21
31707,13,11,12
31707,14,21,24
31707,15,11,33
31707,16,17,26
31707,17,20,29
31707,18,20,23
31707,19,18,26
31707,20,27,14
31707,21,39,14
31707,22,11,6
31707,23,11,7
31708,0,5,9
31708,1,5,7
31708,2,3,8
31708,3,1,6
31708,5,4,2
31708,6,39,6
31708,7,56,102
31708,8,57,24
31708,9,73,22
31708,10,71,37
31708,11,89,62
31708,12,86,83
31708,13,91,96
31708,14,94,87
31708,15,131,94
31708,16,108,138
31708,17,52,87
31708,18,75,161
31708,19,46,69
31708,20,26,56
31708,21,12,21
31708,22,8,17
31708,23,14,23
31709,0,1,1
31709,13,1,NA
31709,14,1,1
31710,0,1,10
31710,1,3,3
31710,2,1,4
31710,3,1,1
31710,5,1,NA
31710,6,6,NA
31710,7,7,5
31710,8,5,2
31710,9,64,2
31710,10,15,7
31710,11,45,6
31710,12,8,2
31710,13,18,6
31710,14,13,13
31710,15,16,17
31710,16,18,19
31710,17,2,37
31710,18,9,44
31710,19,10,26
31710,20,8,14
31710,21,1,30
31710,22,1,16
31710,23,1,16
31711,0,2,NA
31711,2,1,NA
31711,6,2,NA
31711,8,1,1
31711,9,3,4
31711,10,3,8
31711,11,3,4
31711,12,3,6
31711,13,1,8
31711,15,11,16
31711,16,10,18
31711,17,5,8
31711,18,6,10
31711,19,7,11
31711,20,11,4
31711,21,3,5
31711,22,2,3
31711,23,1,4
31712,0,10,55
31712,1,1,17
31712,2,1,11
31712,4,1,2
31712,5,13,17
31712,6,48,24
31712,7,275,32
31712,8,442,98
31712,9,216,51
31712,10,121,75
31712,11,130,102
31712,12,144,156
31712,13,177,166
31712,14,123,159
31712,15,158,211
31712,16,226,289
31712,17,248,431
31712,18,238,614
31712,19,195,457
31712,20,116,314
31712,21,88,274
31712,22,70,155
31712,23,41,89
31713,8,5,3
31713,9,7,8
31713,10,8,8
31713,11,9,3
31713,12,11,5
31713,13,13,8
31713,14,20,7
31713,15,5,4
31713,16,6,6
31713,17,2,6
31713,18,1,2
31713,19,1,1
31713,20,1,2
31713,21,1,1
31714,6,1,NA
31714,10,1,2
31714,11,1,2
31714,12,4,5
31714,13,4,5
31714,14,2,5
31714,15,5,3
31714,16,7,4
31714,17,4,6
31714,18,1,4
31714,21,1,1
31800,0,1,2
31800,1,1,2
31800,7,8,5
31800,8,7,8
31800,9,8,14
31800,10,12,13
31800,11,17,23
31800,12,25,30
31800,13,33,27
31800,14,10,22
31800,15,21,27
31800,16,18,10
31800,17,19,25
31800,18,17,13
31800,19,31,5
31800,20,29,14
31800,21,4,4
31800,22,6,12
31800,23,9,1
31801,0,8,2
31801,1,2,6
31801,2,1,1
31801,4,6,3
31801,5,4,10
31801,6,19,103
31801,7,26,391
31801,8,167,465
31801,9,121,136
31801,10,49,62
31801,11,31,50
31801,12,77,65
31801,13,49,62
31801,14,55,62
31801,15,94,78
31801,16,184,56
31801,17,336,200
31801,18,237,136
31801,19,116,64
31801,20,65,49
31801,21,48,18
31801,22,39,18
31801,23,46,14
31802,0,3,5
31802,1,2,7
31802,3,2,4
31802,5,6,30
31802,6,30,35
31802,7,71,27
31802,8,302,203
31802,9,86,190
31802,10,83,66
31802,11,75,70
31802,12,107,95
31802,13,71,92
31802,14,83,70
31802,15,87,69
31802,16,75,102
31802,17,290,182
31802,18,167,226
31802,19,99,87
31802,20,37,79
31802,21,20,58
31802,22,8,28
31802,23,8,40
31803,2,1,5
31803,5,37,4
31803,6,138,6
31803,7,249,14
31803,8,197,48
31803,9,69,30
31803,10,24,22
31803,11,36,21
31803,12,67,27
31803,13,34,28
31803,14,38,36
31803,15,38,43
31803,16,28,113
31803,17,55,203
31803,18,42,139
31803,19,26,94
31803,20,23,72
31803,21,21,95
31803,22,4,73
31803,23,1,25
31804,1,1,1
31804,2,2,3
31804,3,27,1
31804,4,49,NA
31804,5,113,NA
31804,6,34,NA
31804,7,104,9
31804,8,29,36
31804,9,37,25
31804,10,21,12
31804,11,62,11
31804,12,191,33
31804,13,36,191
31804,14,16,29
31804,15,22,20
31804,16,16,25
31804,17,52,40
31804,18,27,85
31804,19,13,66
31804,20,14,53
31804,21,11,50
31804,23,1,7
31805,0,1,9
31805,1,1,3
31805,2,2,3
31805,4,1,33
31805,5,2,1
31805,6,36,4
31805,7,27,10
31805,8,37,26
31805,9,49,18
31805,10,28,17
31805,11,57,25
31805,12,23,27
31805,13,20,38
31805,14,29,40
31805,15,33,42
31805,16,27,62
31805,17,27,179
31805,18,25,117
31805,19,28,95
31805,20,13,63
31805,21,12,65
31805,22,9,29
31805,23,1,14
31806,0,1,1
31806,1,1,NA
31806,2,1,NA
31806,3,1,NA
31806,4,1,3
31806,6,1,NA
31806,7,18,2
31806,8,37,3
31806,9,18,10
31806,10,27,17
31806,11,29,19
31806,12,30,26
31806,13,23,22
31806,14,24,18
31806,15,33,18
31806,16,11,18
31806,17,27,17
31806,18,20,19
31806,19,9,24
31806,20,10,31
31806,21,5,7
31806,22,9,7
31806,23,4,2
31807,0,1,7
31807,5,3,2
31807,6,15,5
31807,7,178,17
31807,8,252,41
31807,9,55,27
31807,10,35,29
31807,11,52,37
31807,12,50,33
31807,13,27,30
31807,14,43,39
31807,15,29,27
31807,16,32,55
31807,17,53,128
31807,18,55,180
31807,19,33,73
31807,20,21,36
31807,21,5,25
31807,22,3,10
31807,23,1,8
31811,0,1,4
31811,2,1,NA
31811,5,1,NA
31811,7,3,10
31811,8,17,24
31811,9,7,6
31811,10,8,6
31811,11,16,15
31811,12,15,8
31811,13,20,18
31811,14,7,6
31811,15,8,13
31811,16,10,15
31811,17,12,7
31811,18,12,16
31811,19,1,18
31811,20,5,20
31811,21,5,5
31811,22,2,2
31811,23,2,3
31812,6,1,NA
31812,7,59,NA
31812,8,17,2
31812,9,15,5
31812,10,17,29
31812,11,45,40
31812,12,10,22
31812,13,7,5
31812,14,7,10
31812,15,6,3
31812,16,6,32
31812,17,10,92
31812,18,24,65
31812,19,5,8
31812,20,2,8
31900,0,6,5
31900,2,3,3
31900,4,1,NA
31900,5,2,2
31900,6,23,1
31900,7,32,3
31900,8,95,18
31900,9,78,13
31900,10,67,9
31900,11,52,14
31900,12,64,19
31900,13,79,44
31900,14,93,45
31900,15,60,45
31900,16,45,65
31900,17,41,46
31900,18,53,69
31900,19,47,43
31900,20,24,31
31900,21,16,20
31900,22,10,18
31900,23,4,22
31901,0,1,4
31901,1,3,3
31901,3,1,5
31901,4,2,NA
31901,5,6,1
31901,6,13,1
31901,7,79,2
31901,8,111,21
31901,9,70,15
31901,10,56,21
31901,11,56,19
31901,12,51,39
31901,13,46,40
31901,14,47,58
31901,15,51,46
31901,16,67,55
31901,17,36,58
31901,18,36,86
31901,19,22,73
31901,20,16,52
31901,21,10,41
31901,22,5,24
31901,23,3,9
31902,4,3,15
31902,5,18,2
31902,6,49,1
31902,7,144,2
31902,8,128,6
31902,9,43,9
31902,10,29,12
31902,11,55,31
31902,12,54,40
31902,13,38,22
31902,14,47,46
31902,15,33,71
31902,16,54,118
31902,17,58,234
31902,18,47,151
31902,19,32,87
31902,20,23,61
31902,21,11,42
31902,22,4,34
31902,23,2,20
31903,0,1,20
31903,1,2,25
31903,2,2,8
31903,5,3,NA
31903,6,21,5
31903,7,26,15
31903,8,127,18
31903,9,70,34
31903,10,69,41
31903,11,61,75
31903,12,91,108
31903,13,102,110
31903,14,83,112
31903,15,63,127
31903,16,80,114
31903,17,66,138
31903,18,73,145
31903,19,75,107
31903,20,49,69
31903,21,16,35
31903,22,10,33
31903,23,9,8
31904,0,1,3
31904,1,3,1
31904,3,1,NA
31904,5,1,1
31904,6,7,6
31904,7,82,42
31904,8,57,26
31904,9,37,21
31904,10,31,17
31904,11,56,33
31904,12,42,49
31904,13,61,58
31904,14,63,43
31904,15,38,48
31904,16,53,68
31904,17,86,102
31904,18,85,179
31904,19,35,74
31904,20,14,40
31904,21,7,20
31904,22,5,7
31904,23,5,1
31905,0,1,NA
31905,4,1,NA
31905,5,2,NA
31905,6,38,NA
31905,7,39,5
31905,8,23,1
31905,9,16,4
31905,10,15,10
31905,11,22,19
31905,12,28,28
31905,13,23,34
31905,14,30,54
31905,15,42,27
31905,16,36,38
31905,17,27,59
31905,18,22,50
31905,19,7,30
31905,20,14,44
31905,21,4,23
31905,22,4,11
31905,23,3,9
31906,0,4,2
31906,5,2,2
31906,6,14,2
31906,7,90,4
31906,8,159,6
31906,9,65,17
31906,10,51,18
31906,11,30,17
31906,12,55,38
31906,13,44,32
31906,14,33,46
31906,15,25,77
31906,16,68,140
31906,17,55,163
31906,18,57,129
31906,19,41,64
31906,20,16,32
31906,21,9,30
31906,22,8,21
31907,0,4,28
31907,1,1,5
31907,2,1,3
31907,4,2,NA
31907,5,28,NA
31907,6,55,5
31907,7,121,9
31907,8,129,17
31907,9,150,20
31907,10,69,29
31907,11,68,48
31907,12,102,81
31907,13,99,107
31907,14,74,86
31907,15,80,116
31907,16,83,121
31907,17,83,199
31907,18,92,304
31907,19,72,168
31907,20,51,110
31907,21,29,72
31907,22,14,60
31907,23,10,42
31908,0,1,5
31908,6,1,1
31908,7,17,1
31908,8,79,4
31908,9,20,8
31908,10,12,8
31908,11,13,3
31908,12,15,9
31908,13,22,7
31908,14,20,16
31908,15,14,9
31908,16,14,21
31908,17,15,25
31908,18,18,30
31908,19,14,21
31908,20,13,15
31908,21,5,11
31908,22,11,6
31908,23,6,8
31909,0,1,7
31909,1,2,3
31909,2,1,2
31909,6,11,2
31909,7,34,4
31909,8,99,51
31909,9,43,20
31909,10,45,22
31909,11,35,26
31909,12,65,44
31909,13,46,36
31909,14,44,40
31909,15,35,59
31909,16,48,61
31909,17,48,78
31909,18,49,97
31909,19,28,73
31909,20,27,41
31909,21,5,19
31909,22,1,13
31910,0,2,4
31910,1,3,4
31910,3,1,1
31910,4,1,1
31910,5,1,NA
31910,6,10,1
31910,7,64,15
31910,8,79,20
31910,9,29,21
31910,10,41,21
31910,11,46,26
31910,12,51,32
31910,13,62,49
31910,14,44,29
31910,15,47,61
31910,16,35,129
31910,17,51,102
31910,18,55,89
31910,19,51,61
31910,20,52,56
31910,21,20,47
31910,22,13,16
31910,23,3,12
31912,2,1,NA
31912,6,7,NA
31912,7,2,NA
31912,8,8,3
31912,9,21,12
31912,10,22,10
31912,11,25,19
31912,12,25,23
31912,13,28,13
31912,14,26,19
31912,15,7,154
31912,16,20,49
31912,17,18,39
31912,18,25,24
31912,19,16,17
31912,20,6,12
31912,21,11,5
31912,22,1,6
31912,23,3,2
31913,2,1,NA
31913,4,1,NA
31913,5,21,1
31913,6,127,12
31913,7,142,3
31913,8,124,5
31913,9,60,12
31913,10,43,17
31913,11,42,12
31913,12,43,27
31913,13,31,20
31913,14,25,35
31913,15,33,51
31913,16,32,74
31913,17,51,264
31913,18,31,131
31913,19,36,76
31913,20,14,46
31913,21,9,22
31913,22,4,39
31913,23,1,19
31914,1,1,NA
31914,6,35,3
31914,7,37,11
31914,8,74,49
31914,9,39,36
31914,10,50,70
31914,11,36,31
31914,12,45,32
31914,13,35,39
31914,14,35,19
31914,15,48,27
31914,16,33,26
31914,17,47,124
31914,18,47,120
31914,19,29,42
31914,20,22,26
31914,21,13,23
31914,22,7,18
31915,2,1,1
31915,5,4,1
31915,6,31,4
31915,7,100,2
31915,8,161,8
31915,9,181,13
31915,10,50,21
31915,11,59,20
31915,12,34,31
31915,13,42,29
31915,14,37,38
31915,15,32,42
31915,16,39,60
31915,17,34,161
31915,18,22,278
31915,19,26,127
31915,20,17,59
31915,21,6,35
31915,22,3,24
31915,23,1,17
31916,0,13,12
31916,1,9,10
31916,2,14,12
31916,3,2,2
31916,4,1,3
31916,5,17,12
31916,6,29,12
31916,7,80,29
31916,8,115,45
31916,9,179,81
31916,10,132,48
31916,11,100,79
31916,12,98,96
31916,13,104,89
31916,14,103,96
31916,15,120,194
31916,16,96,132
31916,17,146,221
31916,18,169,321
31916,19,101,189
31916,20,55,76
31916,21,25,32
31916,22,17,25
31916,23,6,25
31917,2,1,8
31917,4,2,NA
31917,5,12,10
31917,6,37,3
31917,7,99,35
31917,8,130,108
31917,9,65,122
31917,10,74,44
31917,11,86,53
31917,12,84,80
31917,13,92,65
31917,14,51,68
31917,15,52,71
31917,16,59,100
31917,17,127,125
31917,18,64,100
31917,19,35,71
31917,20,14,87
31917,21,15,68
31917,22,10,39
31917,23,3,25
31918,7,12,66
31918,8,9,155
31918,9,26,44
31918,10,35,24
31918,11,42,27
31918,12,72,84
31918,13,53,55
31918,14,40,46
31918,15,51,52
31918,16,52,33
31918,17,114,64
31918,18,56,54
31918,19,37,24
31918,20,32,8
31918,21,5,3
31918,22,1,4
31919,0,2,4
31919,1,3,2
31919,6,22,2
31919,7,23,3
31919,8,16,9
31919,9,6,1
31919,10,8,8
31919,11,33,5
31919,12,9,1
31919,13,12,7
31919,14,13,8
31919,15,13,7
31919,16,5,17
31919,17,10,12
31919,18,20,24
31919,19,8,17
31919,20,7,12
31919,21,5,11
31919,22,2,4
32000,0,9,11
32000,1,7,3
32000,2,5,1
32000,5,4,NA
32000,6,3,15
32000,7,32,33
32000,8,69,49
32000,9,91,78
32000,10,92,43
32000,11,111,44
32000,12,79,70
32000,13,90,82
32000,14,71,56
32000,15,52,60
32000,16,80,74
32000,17,107,113
32000,18,110,117
32000,19,135,101
32000,20,82,77
32000,21,44,38
32000,22,29,26
32000,23,28,15
32001,0,3,3
32001,5,5,NA
32001,6,122,3
32001,7,189,109
32001,8,306,51
32001,9,185,50
32001,10,42,38
32001,11,78,40
32001,12,55,61
32001,13,56,31
32001,14,75,82
32001,15,70,65
32001,16,67,108
32001,17,84,181
32001,18,96,198
32001,19,88,76
32001,20,56,42
32001,21,22,16
32001,22,2,7
32001,23,3,6
32002,0,7,9
32002,1,2,9
32002,2,4,NA
32002,5,1,1
32002,6,10,12
32002,7,58,30
32002,8,60,78
32002,9,107,159
32002,10,138,117
32002,11,218,179
32002,12,230,209
32002,13,220,214
32002,14,223,198
32002,15,180,158
32002,16,195,241
32002,17,205,291
32002,18,164,304
32002,19,141,186
32002,20,122,166
32002,21,39,52
32002,22,12,35
32002,23,2,11
32003,0,4,NA
32003,5,1,1
32003,7,34,45
32003,8,43,161
32003,9,128,175
32003,10,110,21
32003,11,65,46
32003,12,71,32
32003,13,72,37
32003,14,64,21
32003,15,48,31
32003,16,98,37
32003,17,184,56
32003,18,144,42
32003,19,114,44
32003,20,61,35
32003,21,44,43
32003,22,33,19
32003,23,4,2
32004,5,3,NA
32004,6,27,1
32004,7,95,1
32004,8,69,35
32004,9,23,5
32004,10,17,6
32004,11,18,14
32004,12,22,28
32004,13,17,9
32004,14,12,18
32004,15,14,14
32004,16,21,41
32004,17,20,51
32004,18,15,41
32004,19,29,30
32004,20,16,36
32004,21,11,92
32004,22,3,21
32005,4,1,NA
32005,8,5,47
32005,9,9,17
32005,10,3,7
32005,11,1,6
32005,12,4,1
32005,13,6,9
32005,14,12,6
32005,15,8,9
32005,16,19,14
32005,17,47,6
32005,18,2,5
32005,19,9,7
32005,20,9,5
32005,21,4,6
32006,0,10,2
32006,1,6,8
32006,2,1,NA
32006,5,5,NA
32006,6,11,2
32006,7,144,2
32006,8,198,18
32006,9,67,8
32006,10,27,11
32006,11,32,36
32006,12,60,84
32006,13,83,35
32006,14,31,29
32006,15,41,35
32006,16,54,58
32006,17,47,149
32006,18,37,108
32006,19,38,66
32006,20,17,46
32006,21,22,25
32006,22,4,12
32006,23,3,2
32007,0,6,4
32007,1,5,6
32007,5,1,NA
32007,6,2,4
32007,7,16,5
32007,8,17,53
32007,9,20,20
32007,10,28,8
32007,11,13,16
32007,12,13,29
32007,13,17,24
32007,14,29,42
32007,15,26,31
32007,16,44,29
32007,17,38,26
32007,18,20,27
32007,19,25,21
32007,20,18,24
32007,21,16,8
32007,22,5,13
32007,23,7,7
32008,0,3,22
32008,1,5,1
32008,2,5,1
32008,3,3,NA
32008,5,8,NA
32008,6,91,4
32008,7,82,18
32008,8,88,121
32008,9,151,171
32008,10,81,40
32008,11,65,31
32008,12,64,53
32008,13,84,40
32008,14,54,21
32008,15,51,33
32008,16,36,83
32008,17,99,137
32008,18,129,255
32008,19,83,127
32008,20,117,89
32008,21,40,61
32008,22,19,42
32008,23,6,20
32009,7,4,NA
32009,8,112,1
32009,9,3,NA
32009,10,2,6
32009,11,7,12
32009,12,3,2
32009,13,5,7
32009,14,1,4
32009,15,4,3
32009,16,3,4
32009,18,3,48
32009,19,2,4
32010,3,1,NA
32010,4,1,NA
32010,5,22,16
32010,6,13,4
32010,7,121,25
32010,8,64,65
32010,9,84,22
32010,10,23,21
32010,11,31,30
32010,12,33,39
32010,13,20,61
32010,14,20,69
32010,15,14,126
32010,16,23,118
32010,17,55,420
32010,18,41,394
32010,19,29,173
32010,20,31,70
32010,21,11,47
32010,22,7,29
32010,23,2,25
32011,4,2,NA
32011,5,27,NA
32011,6,27,8
32011,7,196,58
32011,8,126,25
32011,9,58,28
32011,10,27,21
32011,11,29,37
32011,12,30,35
32011,13,28,31
32011,14,23,53
32011,15,14,59
32011,16,23,134
32011,17,23,267
32011,18,42,292
32011,19,17,161
32011,20,8,140
32011,21,1,97
32011,22,2,56
32011,23,1,31
32012,0,24,6
32012,1,4,1
32012,2,6,NA
32012,3,1,1
32012,4,2,2
32012,6,5,11
32012,7,72,52
32012,8,124,223
32012,9,22,181
32012,10,33,37
32012,11,28,40
32012,12,58,48
32012,13,60,36
32012,14,49,45
32012,15,56,50
32012,16,84,150
32012,17,138,96
32012,18,288,74
32012,19,100,80
32012,20,64,46
32012,21,57,31
32012,22,28,15
32012,23,16,15
32013,0,3,6
32013,1,4,6
32013,2,1,2
32013,3,2,2
32013,5,1,3
32013,6,12,8
32013,7,39,50
32013,8,114,167
32013,9,64,180
32013,10,46,48
32013,11,81,40
32013,12,79,76
32013,13,101,55
32013,14,80,41
32013,15,122,46
32013,16,99,46
32013,17,267,88
32013,18,232,93
32013,19,154,76
32013,20,74,67
32013,21,56,21
32013,22,32,13
32013,23,17,6
32014,0,32,19
32014,1,8,4
32014,2,1,9
32014,3,1,2
32014,5,20,51
32014,6,123,27
32014,7,175,135
32014,8,162,337
32014,9,202,231
32014,10,112,126
32014,11,144,132
32014,12,178,149
32014,13,200,182
32014,14,130,158
32014,15,162,196
32014,16,297,265
32014,17,367,310
32014,18,355,282
32014,19,283,179
32014,20,166,105
32014,21,91,50
32014,22,67,27
32014,23,52,24
32015,2,1,NA
32015,3,1,NA
32015,6,2,NA
32015,8,41,2
32015,9,45,NA
32015,10,4,1
32015,11,3,1
32015,12,10,5
32015,13,3,2
32015,14,1,NA
32015,15,6,13
32015,16,2,11
32015,17,8,20
32015,18,6,48
32015,20,2,2
32015,22,4,2
32016,5,3,NA
32016,6,4,5
32016,7,8,5
32016,8,13,7
32016,9,8,10
32016,10,13,9
32016,11,17,13
32016,12,9,16
32016,13,18,8
32016,14,24,24
32016,15,18,17
32016,16,22,22
32016,17,35,27
32016,18,22,31
32016,19,12,26
32016,20,7,5
32016,21,13,13
32016,22,1,5
32017,5,4,NA
32017,6,1,3
32017,8,3,3
32017,9,7,7
32017,10,7,7
32017,11,7,6
32017,12,14,12
32017,13,11,11
32017,14,11,7
32017,15,6,6
32017,16,7,8
32017,17,11,15
32017,18,33,28
32017,19,40,42
32017,20,28,44
32017,21,6,14
32017,22,2,1
32017,23,1,3
32018,6,1,NA
32018,7,1,NA
32018,8,4,NA
32018,9,12,5
32018,10,27,3
32018,11,25,5
32018,12,7,3
32018,13,4,6
32018,14,9,19
32018,15,6,15
32018,16,9,5
32018,17,4,12
32018,18,3,5
32018,19,6,18
32018,20,2,13
32019,0,11,11
32019,1,4,6
32019,3,1,2
32019,5,2,1
32019,6,107,4
32019,7,134,67
32019,8,107,79
32019,9,71,79
32019,10,47,21
32019,11,67,32
32019,12,131,74
32019,13,62,110
32019,14,104,63
32019,15,93,44
32019,16,97,80
32019,17,188,69
32019,18,156,141
32019,19,95,93
32019,20,54,68
32019,21,43,87
32019,22,20,30
32019,23,11,16
32020,7,2,29
32020,8,1,165
32020,9,4,119
32020,10,5,11
32020,11,2,6
32020,12,4,4
32020,13,12,7
32020,14,8,7
32020,15,40,3
32020,16,53,4
32020,17,168,5
32020,18,49,6
32020,19,12,3
32020,20,2,3
32020,21,4,5
32021,0,3,1
32021,6,8,28
32021,7,37,144
32021,8,121,177
32021,9,55,89
32021,10,48,46
32021,11,74,47
32021,12,104,59
32021,13,68,64
32021,14,62,54
32021,15,87,68
32021,16,108,126
32021,17,241,133
32021,18,155,80
32021,19,82,52
32021,20,52,28
32021,21,28,16
32021,22,6,5
32021,23,6,5
32022,5,6,NA
32022,6,52,NA
32022,7,171,3
32022,8,7,1
32022,9,8,2
32022,10,9,3
32022,11,13,7
32022,12,13,5
32022,13,7,10
32022,14,9,5
32022,15,5,8
32022,16,9,11
32022,17,7,23
32022,18,6,53
32022,19,13,33
32022,20,21,16
32022,21,6,5
32023,6,2,2
32023,7,7,35
32023,8,14,28
32023,9,17,25
32023,10,14,69
32023,11,35,40
32023,12,50,39
32023,13,32,33
32023,14,56,17
32023,15,35,24
32023,16,36,21
32023,17,11,96
32023,18,16,43
32023,19,9,7
32023,20,50,3
32023,21,42,NA
32023,22,3,1
32024,0,8,8
32024,1,14,5
32024,2,7,1
32024,3,2,1
32024,4,1,1
32024,5,19,NA
32024,6,82,2
32024,7,155,11
32024,8,449,22
32024,9,292,22
32024,10,60,30
32024,11,40,29
32024,12,50,46
32024,13,60,47
32024,14,72,51
32024,15,99,118
32024,16,61,77
32024,17,67,198
32024,18,73,437
32024,19,54,148
32024,20,28,83
32024,21,31,51
32024,22,25,24
32024,23,16,23
32025,0,4,2
32025,1,2,1
32025,5,14,37
32025,6,33,8
32025,7,198,22
32025,8,361,78
32025,9,84,72
32025,10,52,37
32025,11,60,62
32025,12,66,50
32025,13,100,61
32025,14,69,66
32025,15,81,66
32025,16,90,110
32025,17,146,154
32025,18,202,236
32025,19,146,176
32025,20,70,67
32025,21,80,38
32025,22,45,14
32025,23,19,14
32026,0,2,17
32026,2,1,NA
32026,4,10,1
32026,5,141,NA
32026,6,331,6
32026,7,480,6
32026,8,762,23
32026,9,188,42
32026,10,77,35
32026,11,106,57
32026,12,105,77
32026,13,99,85
32026,14,85,114
32026,15,56,196
32026,16,84,220
32026,17,91,464
32026,18,94,523
32026,19,99,294
32026,20,42,165
32026,21,26,105
32026,22,12,77
32026,23,14,51
32027,0,6,12
32027,1,1,4
32027,2,2,5
32027,5,4,1
32027,6,43,2
32027,7,99,37
32027,8,70,58
32027,9,110,103
32027,10,43,147
32027,11,54,34
32027,12,65,48
32027,13,113,111
32027,14,62,59
32027,15,52,63
32027,16,60,77
32027,17,107,185
32027,18,113,133
32027,19,63,93
32027,20,48,59
32027,21,21,45
32027,22,9,42
32027,23,20,35
32028,0,1,11
32028,1,1,1
32028,5,4,1
32028,6,12,7
32028,7,20,20
32028,8,78,10
32028,9,149,62
32028,10,41,19
32028,11,31,25
32028,12,42,35
32028,13,27,23
32028,14,29,17
32028,15,47,16
32028,16,52,22
32028,17,80,83
32028,18,51,62
32028,19,48,94
32028,20,84,51
32028,21,17,34
32028,22,5,11
32028,23,6,9
32029,2,1,3
32029,4,2,NA
32029,5,2,NA
32029,6,38,1
32029,7,106,52
32029,8,280,7
32029,9,183,23
32029,10,90,29
32029,11,176,24
32029,12,75,36
32029,13,62,43
32029,14,40,50
32029,15,44,70
32029,16,38,130
32029,17,104,123
32029,18,75,165
32029,19,43,212
32029,20,26,74
32029,21,16,50
32029,22,9,32
32029,23,2,46
32030,8,1,NA
32030,9,2,NA
32030,10,1,NA
32030,12,7,6
32030,13,1,2
32030,14,1,NA
32030,16,1,1
32030,17,1,3
32030,18,1,NA
32030,22,1,2
32031,8,1,14
32031,9,3,2
32031,10,7,1
32031,11,4,6
32031,12,4,6
32031,13,6,2
32031,14,3,6
32031,15,10,11
32031,16,11,7
32031,17,14,11
32031,18,2,10
32031,20,1,4
32032,0,1,NA
32032,5,12,NA
32032,6,21,NA
32032,7,8,NA
32032,8,28,3
32032,9,19,5
32032,10,10,13
32032,11,10,12
32032,12,18,10
32032,13,10,22
32032,14,26,21
32032,15,19,16
32032,16,14,33
32032,17,11,45
32032,18,33,85
32032,19,13,25
32032,20,6,29
32032,21,6,3
32032,22,1,2
32033,5,1,NA
32033,6,17,NA
32033,7,4,6
32033,8,15,89
32033,9,11,42
32033,10,6,7
32033,11,10,6
32033,12,16,6
32033,13,14,18
32033,14,14,13
32033,15,9,9
32033,16,19,20
32033,17,62,13
32033,18,10,9
32033,19,7,9
32033,20,9,9
32033,21,3,4
32033,22,2,3
32034,0,7,6
32034,1,3,2
32034,2,4,3
32034,5,1,12
32034,6,13,31
32034,7,130,113
32034,8,59,203
32034,9,16,57
32034,10,21,49
32034,11,27,20
32034,12,29,13
32034,13,30,30
32034,14,60,27
32034,15,62,29
32034,16,68,97
32034,17,150,39
32034,18,420,58
32034,19,174,41
32034,20,97,25
32034,21,52,12
32034,22,39,6
32034,23,19,8
32035,0,3,4
32035,4,1,NA
32035,5,4,9
32035,6,6,9
32035,7,41,39
32035,8,76,121
32035,9,25,17
32035,10,25,14
32035,11,36,24
32035,12,53,35
32035,13,39,30
32035,14,26,20
32035,15,30,29
32035,16,128,27
32035,17,49,23
32035,18,39,19
32035,19,28,32
32035,20,8,25
32035,21,6,12
32035,22,2,4
32036,0,137,16
32036,1,19,12
32036,2,6,2
32036,3,2,3
32036,6,12,38
32036,7,21,138
32036,8,36,92
32036,9,36,54
32036,10,40,48
32036,11,57,92
32036,12,76,107
32036,13,70,92
32036,14,66,67
32036,15,84,83
32036,16,122,90
32036,17,216,81
32036,18,160,130
32036,19,86,84
